data.id,example_num,year,gender,race,bel_1,bel_2,bel_3,bel_4,bel_5,bel_6,bel_2_r,bel_4_r,bel_5_r,rating,explanation,social_support,resp_len
51,17,3,1,1,3,3,4,3,1,4,3,3,5,4,straight to the point,0,21
51,18,3,1,1,3,3,4,3,1,4,3,3,5,4,straight to the point and with examples,0,39
51,19,3,1,1,3,3,4,3,1,4,3,3,5,4,steps and used the actual question as an example,0,48
51,20,3,1,1,3,3,4,3,1,4,3,3,5,4,straight to the points and gave steps,0,37
53,1,4,2,4,4,4,4,4,2,2,2,2,4,4,it gave the formula which is useful.,0,36
53,2,4,2,4,4,4,4,4,2,2,2,2,4,4,Explained the concept but was kind of rude.,1,43
53,3,4,2,4,4,4,4,4,2,2,2,2,4,5,Very through explantation,0,25
53,4,4,2,4,4,4,4,4,2,2,2,2,4,2,Lets me know that others may be having the same issue but does not help me figure out how to fix the problem.,1,109
53,5,4,2,4,4,4,4,4,2,2,2,2,4,5,Very through explanation of how to solve the problem.,0,53
53,6,4,2,4,4,4,4,4,2,2,2,2,4,4,this explained the concept well.,0,32
53,7,4,2,4,4,4,4,4,2,2,2,2,4,3,Gave a good resource to find information but did not provide the actual information- what if I already looked in the workbook and am still confused?,0,148
53,8,4,2,4,4,4,4,4,2,2,2,2,4,5,Gave the formula the other student needed.,0,42
53,9,4,2,4,4,4,4,4,2,2,2,2,4,2,Helpful but I do not understand the explanation because we have not gone over chi-squares yet.,0,94
53,10,4,2,4,4,4,4,4,2,2,2,2,4,2,Gives direction on where to find information but not very useful if someone's already consulted the textbook.,0,109
53,11,4,2,4,4,4,4,4,2,2,2,2,4,3,Gives some information but not all,0,34
53,12,4,2,4,4,4,4,4,2,2,2,2,4,3,Gives long information but is somewhat confusing.,0,49
53,13,4,2,4,4,4,4,4,2,2,2,2,4,5,Explains and directs to more information,0,40
53,14,4,2,4,4,4,4,4,2,2,2,2,4,3,Kind of passive aggressive to assume that this person did not watch the lecture videos or try to follow along beforehand. It is possible they did and are still having issues.,1,174
53,15,4,2,4,4,4,4,4,2,2,2,2,4,3,Did not answer the second question.,0,35
53,16,4,2,4,4,4,4,4,2,2,2,2,4,2,Lets me know others are having the same issue I might be having but does not help me fix my problem.,1,100
53,17,4,2,4,4,4,4,4,2,2,2,2,4,4,Explains how to solve the problem.,0,34
53,18,4,2,4,4,4,4,4,2,2,2,2,4,5,Explains concept and provides the other student with resources for more information.,0,84
53,19,4,2,4,4,4,4,4,2,2,2,2,4,3,Provides formula but explains very little.,0,42
53,20,4,2,4,4,4,4,4,2,2,2,2,4,5,Very thorough explanation.,0,26
54,1,1,1,1,3,2,4,2,1,4,4,4,5,5,Formulas are easy to follow and are probably what the student was looking for.,0,78
54,2,1,1,1,3,2,4,2,1,4,4,4,5,4,A rule that is always true is given to explain the answer.,0,58
54,3,1,1,1,3,2,4,2,1,4,4,4,5,3,"It describes how to read a box plot, but doesn't explain where the outliers are.",0,80
54,4,1,1,1,3,2,4,2,1,4,4,4,5,1,There is no response to the student's question,0,46
54,5,1,1,1,3,2,4,2,1,4,4,4,5,4,"A chart is included which is helpful in giving a visual, and there is a clear description of the example. There should be a definition of the median to clarify why 50% is important.",0,181
54,6,1,1,1,3,2,4,2,1,4,4,4,5,3,There is a procedure for finding the answer. It would be more useful to have an equation to make it easier to process.,0,118
54,7,1,1,1,3,2,4,2,1,4,4,4,5,3,"Giving a reference problem is helpful, but it would be more beneficial to give the z-score equation as well.",0,108
54,8,1,1,1,3,2,4,2,1,4,4,4,5,5,It gives a simple answer with an equation that is easy to follow.,0,65
54,9,1,1,1,3,2,4,2,1,4,4,4,5,5,"This response gives a specific example and steps to find the answer, which allow the student who needs help to see an example and do it on their own.",0,149
54,10,1,1,1,3,2,4,2,1,4,4,4,5,3,An example problem can be helpful but giving explicit steps would allow the student to complete the problem on their own more successfully/easily.,0,146
54,11,1,1,1,3,2,4,2,1,4,4,4,5,4,"The answer responds to what the first student needed help with, but added its own confusion to the discussion.",0,110
54,12,1,1,1,3,2,4,2,1,4,4,4,5,5,This gives many steps to answer the question and a specific example to help the student visualize the answer.,0,109
54,13,1,1,1,3,2,4,2,1,4,4,4,5,5,A specific resource is given to help the student and a explicit definition is given to help the student find the answer.,0,120
54,14,1,1,1,3,2,4,2,1,4,4,4,5,5,"It is helpful that additional resources are given as well as steps to follow, so depending on what method the student wants to use to learn, they have multiple options available.",0,178
54,15,1,1,1,3,2,4,2,1,4,4,4,5,2,"Only the first question was answered, and the second question was ignore.",0,73
54,16,1,1,1,3,2,4,2,1,4,4,4,5,2,"It allows the student to see that other students are having the same problem, so it might not be a problem on their end.",0,120
54,17,1,1,1,3,2,4,2,1,4,4,4,5,5,It gives the steps broken down to solve the equation and what to plug in for the variables.,0,91
54,18,1,1,1,3,2,4,2,1,4,4,4,5,5,It gives the answer to the student's question as a general rule. It also provides additional support if the student wants to see proof.,0,135
54,19,1,1,1,3,2,4,2,1,4,4,4,5,4,"It gives the steps to complete the problem, but if would be more helpful if it was broken down into smaller steps.",0,114
54,20,1,1,1,3,2,4,2,1,4,4,4,5,4,It gives specific equations to help the student. It answers all of the questions but is messily formated.,0,105
55,1,1,2,1,4,2,5,2,1,4,4,4,5,4,A clear fomula is enough.,0,25
55,2,1,2,1,4,2,5,2,1,4,4,4,5,4,"The person who asks the question is missing the rule, and the reply clearly points that out.",0,92
55,3,1,2,1,4,2,5,2,1,4,4,4,5,1,Nothing about the ourliers.,0,27
55,4,1,2,1,4,2,5,2,1,4,4,4,5,1,The person who replied also didn't know how to find the SE.,0,59
55,5,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction.,0,18
55,6,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear definition and an example.,0,32
55,7,1,2,1,4,2,5,2,1,4,4,4,5,3,"It might be helpful to review the workbook, but page 152 could contains a great variety of information which is not going to help directly.",0,139
55,8,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear fomula.,0,13
55,9,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction and an example.,0,33
55,10,1,2,1,4,2,5,2,1,4,4,4,5,3,"Textbooks are always helpful, but which part on page 94 is gonna help?",0,70
55,11,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction.,0,18
55,12,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction and an example.,0,33
55,13,1,2,1,4,2,5,2,1,4,4,4,5,3,There is a clear definition.,0,28
55,14,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction.,0,18
55,15,1,2,1,4,2,5,2,1,4,4,4,5,4,The reply clearly point that out.,0,33
55,16,1,2,1,4,2,5,2,1,4,4,4,5,1,"The reply is also not understanding the problem, but it doesn't offer a solution.",0,81
55,17,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction.,0,18
55,18,1,2,1,4,2,5,2,1,4,4,4,5,3,"There is a definition, but it encourages to review the textbook.",0,64
55,19,1,2,1,4,2,5,2,1,4,4,4,5,4,"Clear instruction with numbers, people would know better with numbers are being substituted into a fomula.",0,106
55,20,1,2,1,4,2,5,2,1,4,4,4,5,4,Clear instruction.,0,18
56,1,2,1,4,3,1,4,1,1,4,5,5,5,5,"There isn't much to this message - the original one wasn't asking for much besides the equation. The responder did just what they asked for, which was clearly written out.",0,171
56,2,2,1,4,3,1,4,1,1,4,5,5,5,2,"The responder was nearly a full 24 hours late responding to the original post, which isn't very helpful. While they do offer an explanation of the rule, they are rather curt and using caps might be received poorly on the other end.",1,231
56,3,2,1,4,3,1,4,1,1,4,5,5,5,1,"this post was made two days after the initial question was asked, which is not helpful. Also, the response talks about data distribution, not identifying outliers so it doesn't respond to the question at all. Though, the tone of the message is open and kind so that part is at least okay.",1,288
56,4,2,1,4,3,1,4,1,1,4,5,5,5,1,This person is just tagging along with the initial post. It doesn't help the asker nor the responder if you simply say that you're struggling too.,0,146
56,5,2,1,4,3,1,4,1,1,4,5,5,5,5,The person who responded did it in a timely manner and not only provided pictures but brought in a class example and explained it clearly.,0,138
56,6,2,1,4,3,1,4,1,1,4,5,5,5,5,"Responder was helpful, gave an easy example to help them understand but was a bit late replying.",0,96
56,7,2,1,4,3,1,4,1,1,4,5,5,5,2,The person provided textbook pages to guide the asker but didn't offer any help - it is likely the student already tried looking the textbook too.,0,146
56,8,2,1,4,3,1,4,1,1,4,5,5,5,4,The question was asking for the RMSE and the response was just that. They answered the question with the equation but probably could have offered an example.,0,157
56,9,2,1,4,3,1,4,1,1,4,5,5,5,5,Person was empathetic in their response and gave a detailed description of how they solved the problem with their example. Great response!,1,138
56,10,2,1,4,3,1,4,1,1,4,5,5,5,1,"Person does not offer any help, just tells the person to look at the textbook. Not helpful at all.",0,98
56,11,2,1,4,3,1,4,1,1,4,5,5,5,2,The response tried to help the question but they don't fully understand the material either so it isn't totally helpful.,0,120
56,12,2,1,4,3,1,4,1,1,4,5,5,5,5,"Person identifies and defines what a percentile is, how to find it, and even gave their own example to help.",0,108
56,13,2,1,4,3,1,4,1,1,4,5,5,5,5,Good! This student describes what the degrees of freedom for a t-test is and then offers a solution to find more answers and help.,0,130
56,14,2,1,4,3,1,4,1,1,4,5,5,5,4,"The person responding does an okay job at explaining the steps and the equations, but it is redundant to tell the person to watch the videos first. If they are struggling, they probably already went there first.",0,211
56,15,2,1,4,3,1,4,1,1,4,5,5,5,3,The person responding only responds to half of the question. They left the second question unanswered so it is not as helpful.,0,126
56,16,2,1,4,3,1,4,1,1,4,5,5,5,1,The person did not offer any assistance. They simply agreed that they had the same issue and nothing was solved from this.,0,122
56,17,2,1,4,3,1,4,1,1,4,5,5,5,5,Perfect! Walked the person through each step and offered clear assistance for figuring out what everything meant and why the calculations were being made.,0,154
56,18,2,1,4,3,1,4,1,1,4,5,5,5,5,The answer is pretty straightforward so the person responding did a good job here. They also point to the textbook for extra help.,0,130
56,19,2,1,4,3,1,4,1,1,4,5,5,5,3,The person walks the asker through how to solve for a confidence interval nicely but they didn't address where to start so it's not exactly helpful.,0,148
56,20,2,1,4,3,1,4,1,1,4,5,5,5,4,"The person did a great job of explaining how to solve for outliers. However, would it have been so hard to include their own boxplot if they offered their numbers and examples to begin with? They should have included their own instead of relying on someone else to respond (which isn't likely).",0,294
57,1,1,1,4,5,1,5,1,2,4,5,5,4,5,I said it was very helpful because it provides the formula to find the z statistic just like the person asked.,0,110
57,2,1,1,4,5,1,5,1,2,4,5,5,4,3,I think it is slightly helpful because they correct the person asking the question but they kind of do it in a mean way that could make the person who asked the question not want to ask questions anymore.,1,204
57,3,1,1,4,5,1,5,1,2,4,5,5,4,1,The response given to the question does not answer the original question asked and instead just gives an explanation of what box plots are.,0,139
57,4,1,1,4,5,1,5,1,2,4,5,5,4,1,This persons response to the question just re-asked the same question and did not provide any insight or help with the question.,0,128
57,5,1,1,4,5,1,5,1,2,4,5,5,4,5,The person completely explains how to find the median and attaches a chart to help add a visual component that helps to explain the issue even better.,0,150
57,6,1,1,4,5,1,5,1,2,4,5,5,4,5,They clearly answer the question asked by giving an equation and an example of how you can use the equation.,0,108
57,7,1,1,4,5,1,5,1,2,4,5,5,4,5,I think that this response is helpful because they are pointing to the place where the answer is while still making the person who asked the question work for the answer and figure it out themselves.,0,199
57,8,1,1,4,5,1,5,1,2,4,5,5,4,5,This answer is straight forward and answers the question in a minimal but effective way,0,87
57,9,1,1,4,5,1,5,1,2,4,5,5,4,5,They were very nice when answering this question and provided an explanation of how to do what the person asked and gave an example as well.,1,140
57,10,1,1,4,5,1,5,1,2,4,5,5,4,5,The answer given points to how to solve the question but makes the person who asked the question still use their own brain to figure it out.,0,140
57,11,1,1,4,5,1,5,1,2,4,5,5,4,4,I think the first part of the answer is helpful but they should not have included the second part and should have left it out and made a new post about it instead.,0,163
57,12,1,1,4,5,1,5,1,2,4,5,5,4,5,The answer given is very thoroughly described and completely explains the persons question in detail and the person writing it is very nice.,1,140
57,13,1,1,4,5,1,5,1,2,4,5,5,4,5,I think this is helpful because they answer the persons question and at the same time provide them with an outlet for more information on the topic incase they need it.,0,168
57,14,1,1,4,5,1,5,1,2,4,5,5,4,3,"Even though they provide an answer to the question, the beginning of their response is unnecessary and implies that the person didn't pay attention in lecture.",0,159
57,15,1,1,4,5,1,5,1,2,4,5,5,4,3,They answer the question but do not give an explanation for why confounders can be represented in any experiment.,0,113
57,16,1,1,4,5,1,5,1,2,4,5,5,4,5,It is a nice response because even though they don't know the answer they are showing that it is ok to not understand because they are having the same problem. This might encourage the person who asked the question to ask more questions in the future.,1,251
57,17,1,1,4,5,1,5,1,2,4,5,5,4,5,The response answers step by step on how to solve the question at hand and they do it in a easily understandable manor with enthusiasm as well.,1,143
57,18,1,1,4,5,1,5,1,2,4,5,5,4,5,This answer is very helpful because they answer the question asked and provide other resources if the person still is confused.,0,127
57,19,1,1,4,5,1,5,1,2,4,5,5,4,5,They give them the equation to solve for confidence interval and provide an example for how to use the equation,0,111
57,20,1,1,4,5,1,5,1,2,4,5,5,4,4,The entire answer is very helpful by giving them the equations and how to use them but the last sentence is unnecessary,0,119
58,1,1,2,1,1,1,1,1,1,1,5,5,5,5,It tells exactly what to do.,0,28
58,2,1,2,1,1,1,1,1,1,1,5,5,5,5,Explains why the answerer is wrong and shows the correct rule.,0,62
58,3,1,2,1,1,1,1,1,1,1,5,5,5,4,This helps explain the boxplot well but does not actually explain how to find an outlier.,0,89
58,4,1,2,1,1,1,1,1,1,1,5,5,5,1,It does not help answer the question at all.,0,44
58,5,1,2,1,1,1,1,1,1,1,5,5,5,5,Explains how to find median and gives an example attached below,0,63
58,6,1,2,1,1,1,1,1,1,1,5,5,5,4,Answers the question and gives an example but does not give an answer to the example. It would help a lot to understand the question if they also give the answer,0,161
58,7,1,2,1,1,1,1,1,1,1,5,5,5,3,"Shows a clue for how to solve the problem, but does not really give a good answer",0,81
58,8,1,2,1,1,1,1,1,1,1,5,5,5,5,Answers the question exactly,0,28
58,9,1,2,1,1,1,1,1,1,1,5,5,5,5,Guides through how the problem is solved.,0,41
58,10,1,2,1,1,1,1,1,1,1,5,5,5,3,Tells an example from the textbook but does not give a hint or answer.,0,70
58,11,1,2,1,1,1,1,1,1,1,5,5,5,2,The answerer does give an explanation but does not fully understand the concept either.,0,87
58,12,1,2,1,1,1,1,1,1,1,5,5,5,5,The answer is through and walks through the steps in order to answer the question.,0,82
58,13,1,2,1,1,1,1,1,1,1,5,5,5,5,It answers the question and gives further resources for explaination in case the answer was not enough,0,102
58,14,1,2,1,1,1,1,1,1,1,5,5,5,5,It both explains how to the problem and refers back to the lecture in case the explanation wasn't enough.,0,105
58,15,1,2,1,1,1,1,1,1,1,5,5,5,4,Explains the first question but not the second one.,0,51
58,16,1,2,1,1,1,1,1,1,1,5,5,5,1,Not helpful because it does not answer the question,0,51
58,17,1,2,1,1,1,1,1,1,1,5,5,5,5,Gives a step by step on how to get to the answer.,0,49
58,18,1,2,1,1,1,1,1,1,1,5,5,5,5,Explains a rule and gives an answer,0,35
58,19,1,2,1,1,1,1,1,1,1,5,5,5,5,Tells exactly how to answer the question,0,40
58,20,1,2,1,1,1,1,1,1,1,5,5,5,5,Tells exactly how to solve the question but just like the responder said it may be hard to visualize.,0,101
59,1,1,1,3,4,1,4,1,1,3,5,5,5,3,Maybe it would be better to explain the components of the formula because this person might not know the abreviations.,0,118
59,2,1,1,3,4,1,4,1,1,3,5,5,5,3,They didn't specifically answer why they were getting it wrong.,0,63
59,3,1,1,3,4,1,4,1,1,3,5,5,5,5,It described the concept well in detail and also left it as an open ended response in which the student could ask for further clarification.,0,140
59,4,1,1,3,4,1,4,1,1,3,5,5,5,1,"It doesn't reference the first answer or offer help. At the least it should have stated its own issues, maybe they are confused for different reasons.",0,150
59,5,1,1,3,4,1,4,1,1,3,5,5,5,5,It described the concept well and used an example to reference from.,0,68
59,6,1,1,3,4,1,4,1,1,3,5,5,5,1,"It poses another, possibly unrelated question that may leave the student more confused.",0,87
59,7,1,1,3,4,1,4,1,1,3,5,5,5,3,It didn't direct help or answer. But in the least they directed them in a better direction with possibly better help and clearer descriptions.,0,142
59,8,1,1,3,4,1,4,1,1,3,5,5,5,5,"Concise and easy to understand. If it was all the student seemed to understand, it fulfilled that need easily.",0,110
59,9,1,1,3,4,1,4,1,1,3,5,5,5,5,I really liked that they offered their own answers as a reference from which to work from. This could be later used as an example to aid in other problems.,0,155
59,10,1,1,3,4,1,4,1,1,3,5,5,5,3,"It doesn't directly help, but it does at least point them in the direction of accurate information. Maybe they did not know how to explain it well and saved the confused student the trouble of sorting through bad advice.",0,220
59,11,1,1,3,4,1,4,1,1,3,5,5,5,4,"It answers the first students questions but bombards them with another question. Its not necessarily a ""helpful"" tactic but it allows the answering student to have access to another student who may fill the blank in that they lack.",0,231
59,12,1,1,3,4,1,4,1,1,3,5,5,5,5,Very descriptive and gave specific advice!,0,42
59,13,1,1,3,4,1,4,1,1,3,5,5,5,4,Gives some help and points student in a good direction for better taught information they might not be able to explain themselves.,0,130
59,14,1,1,3,4,1,4,1,1,3,5,5,5,5,Gave two different types of help to the student giving the student the liberty to choose what type of learning works best.,0,122
59,15,1,1,3,4,1,4,1,1,3,5,5,5,1,They explain little to nothing about what else confounders may be applicable towards. They also don't mention casual links at all.,0,130
59,16,1,1,3,4,1,4,1,1,3,5,5,5,1,"First off, the question asked doesn't provide any context to allow help to be given. The person who gives advice doesn't ask for context nor gives their own situation to help others who see the comment for help.",0,211
59,17,1,1,3,4,1,4,1,1,3,5,5,5,5,Good breakdown and step by step explanation.,0,44
59,18,1,1,3,4,1,4,1,1,3,5,5,5,2,At least it points in a more informed direction.,0,48
59,19,1,1,3,4,1,4,1,1,3,5,5,5,3,"Good content but not much explanation. Numerical  problems are difficult to describe through text thus their answer is dense and difficult to understand. It is nice if explained over text if done in an informal way, almost like if one was talking.",0,247
59,20,1,1,3,4,1,4,1,1,3,5,5,5,4,Described well and broken down into steps! Also gave their own values to use as a reference.,0,92
60,1,1,1,4,4,1,3,1,1,5,5,5,5,3,It states the formula but uses abbreviations that might be confusing.,0,69
60,2,1,1,4,4,1,3,1,1,5,5,5,5,3,It explains it but uses a sort of angry tone.,1,45
60,3,1,1,4,4,1,3,1,1,5,5,5,5,1,This explains a box plot but doesn't explain how to find outleirs.,0,66
60,4,1,1,4,4,1,3,1,1,5,5,5,5,1,"They didn't give any help, just said they have the same issue.",0,62
60,5,1,1,4,4,1,3,1,1,5,5,5,5,5,It explains with an example and includes a chart,0,48
60,6,1,1,4,4,1,3,1,1,5,5,5,5,5,It explained using an example.,0,30
60,7,1,1,4,4,1,3,1,1,5,5,5,5,3,It gave a reference resource but didn't specifically explain the problem.,0,73
60,8,1,1,4,4,1,3,1,1,5,5,5,5,5,It gives the formula,0,20
60,9,1,1,4,4,1,3,1,1,5,5,5,5,5,it gives a step by step walkthrough of the process,0,50
60,10,1,1,4,4,1,3,1,1,5,5,5,5,3,Gives reference material but doesn't explain for this specific problem,0,70
60,11,1,1,4,4,1,3,1,1,5,5,5,5,4,It explains what to look for,0,28
60,12,1,1,4,4,1,3,1,1,5,5,5,5,5,Gives a step by step walk through and example,0,45
60,13,1,1,4,4,1,3,1,1,5,5,5,5,5,It explains the concept and references a resource if the student is still struggling,0,84
60,14,1,1,4,4,1,3,1,1,5,5,5,5,4,It gives reference material and explains the problem.,0,53
60,15,1,1,4,4,1,3,1,1,5,5,5,5,3,It only answers half of the questions.,0,38
60,16,1,1,4,4,1,3,1,1,5,5,5,5,1,It doesn't give any useful information,0,38
60,17,1,1,4,4,1,3,1,1,5,5,5,5,5,It gives a step by step walkthrough,0,35
60,18,1,1,4,4,1,3,1,1,5,5,5,5,5,It states the truth,0,19
60,19,1,1,4,4,1,3,1,1,5,5,5,5,5,It gives the formula and an example,0,35
60,20,1,1,4,4,1,3,1,1,5,5,5,5,5,It gives the formula in a step by step explanation,0,50
61,1,2,2,4,5,1,1,1,1,3,5,5,5,4,"could write out what ""SE"" is.",0,29
61,2,2,2,4,5,1,1,1,1,3,5,5,5,3,Could use a longer explanation,0,30
61,3,2,2,4,5,1,1,1,1,3,5,5,5,5,Clear explanation and was open to further discussion if the student was confused.,0,81
61,4,2,2,4,5,1,1,1,1,3,5,5,5,1,Was not an answer but a person also stating they have a problem,0,63
61,5,2,2,4,5,1,1,1,1,3,5,5,5,5,Gave an example in their response,0,33
61,6,2,2,4,5,1,1,1,1,3,5,5,5,5,Example provided helps with confusion,0,37
61,7,2,2,4,5,1,1,1,1,3,5,5,5,3,Did not give answer but gave a source for help,0,46
61,8,2,2,4,5,1,1,1,1,3,5,5,5,5,clear and short,0,15
61,9,2,2,4,5,1,1,1,1,3,5,5,5,5,long explanation,0,16
61,10,2,2,4,5,1,1,1,1,3,5,5,5,4,Didn't provide direct help but gave a source for it,0,51
61,11,2,2,4,5,1,1,1,1,3,5,5,5,1,did not answer the question,0,27
61,12,2,2,4,5,1,1,1,1,3,5,5,5,5,detailed explanation,0,20
61,13,2,2,4,5,1,1,1,1,3,5,5,5,3,not a very detailed answer but provided a source for detailed help.,0,67
61,14,2,2,4,5,1,1,1,1,3,5,5,5,5,helpful response,0,16
61,15,2,2,4,5,1,1,1,1,3,5,5,5,5,clear and short,0,15
61,16,2,2,4,5,1,1,1,1,3,5,5,5,1,did not provide any help,0,24
61,17,2,2,4,5,1,1,1,1,3,5,5,5,5,good helpful answer,0,19
61,18,2,2,4,5,1,1,1,1,3,5,5,5,5,gave source for more help,0,25
61,19,2,2,4,5,1,1,1,1,3,5,5,5,5,even gave example,0,17
61,20,2,2,4,5,1,1,1,1,3,5,5,5,5,long and detailed answer,0,24
62,1,1,1,4,3,1,1,1,1,4,5,5,5,5,"It gives the equation, which is the anser to the question",0,57
62,2,1,1,4,3,1,1,1,1,4,5,5,5,5,It tells the student what they are doing wrong.,0,47
62,3,1,1,4,3,1,1,1,1,4,5,5,5,1,It doesn't explain how to find outliers.,0,40
62,4,1,1,4,3,1,1,1,1,4,5,5,5,1,"It doesn't answer the question, but it helps in terms of more than one person asking for help, which should grab the attention of someone more who knows how to do it",0,165
62,5,1,1,4,3,1,1,1,1,4,5,5,5,5,It is very helpful,0,18
62,6,1,1,4,3,1,1,1,1,4,5,5,5,5,It explains how to find the expected value,0,42
62,7,1,1,4,3,1,1,1,1,4,5,5,5,3,"It gives something to look at for guidance, but it isn't one on one help.",0,73
62,8,1,1,4,3,1,1,1,1,4,5,5,5,5,It is striaght to the point,0,27
62,9,1,1,4,3,1,1,1,1,4,5,5,5,5,Explains how they were confused as well and then thourally explains how to solve the problem,0,92
62,10,1,1,4,3,1,1,1,1,4,5,5,5,3,"Gives guidance and something to look at, but not one on one help.",0,65
62,11,1,1,4,3,1,1,1,1,4,5,5,5,4,It answers the students questions,0,33
62,12,1,1,4,3,1,1,1,1,4,5,5,5,5,Very long explanation with a lot of detail,0,42
62,13,1,1,4,3,1,1,1,1,4,5,5,5,5,It answers the student's question,0,33
62,14,1,1,4,3,1,1,1,1,4,5,5,5,5,It gives some adivce along with an explanation,0,46
62,15,1,1,4,3,1,1,1,1,4,5,5,5,5,Straight to the point,0,21
62,16,1,1,4,3,1,1,1,1,4,5,5,5,1,No help was given,0,17
62,17,1,1,4,3,1,1,1,1,4,5,5,5,5,Good explanation,0,16
62,18,1,1,4,3,1,1,1,1,4,5,5,5,5,Gives the answer and tells them that it will always be that way,0,63
62,19,1,1,4,3,1,1,1,1,4,5,5,5,4,It answer's the question,0,24
62,20,1,1,4,3,1,1,1,1,4,5,5,5,5,Long thought out explanation,0,28
63,1,1,1,3,4,1,3,2,1,5,5,4,5,4,It gives you the equation needed to solve the answer. It isn't in depth but it gives the basic formula to get the answer needed.,0,128
63,2,1,1,3,4,1,3,2,1,5,5,4,5,1,This response is not helpful since there was no explanation and the question was not answered at all. The person only talked about the Null rule and didn't help with finding the p-value.,0,186
63,3,1,1,3,4,1,3,2,1,5,5,4,5,5,It provides a great response that explains the answer and where it comes from.,0,78
63,4,1,1,3,4,1,3,2,1,5,5,4,5,1,Both people don't know how to answer the question. But it's goof that they are asking for help.,0,95
63,5,1,1,3,4,1,3,2,1,5,5,4,5,3,"This person answered the question, but it was a little confusing with the wording.",0,82
63,6,1,1,3,4,1,3,2,1,5,5,4,5,5,"This response answers the question very well, and gives a good example.",0,71
63,7,1,1,3,4,1,3,2,1,5,5,4,5,4,"Although this person didn't explain, or give a description on how to find the z score they still were helpful as they provided the page where they can get help.",0,160
63,8,1,1,3,4,1,3,2,1,5,5,4,5,5,"This is very helpful, all you have to do is plug in the numbers now.",0,68
63,9,1,1,3,4,1,3,2,1,5,5,4,5,5,"This person gave a great response, that was very detailed.",0,58
63,10,1,1,3,4,1,3,2,1,5,5,4,5,3,"Although this person didn't give an explanation, they provided them with the resources to figure it out.",0,104
63,11,1,1,3,4,1,3,2,1,5,5,4,5,2,"This is slightly helpful because this person provided some help from what they knew, but still didn't know how to answer the question either.",0,141
63,12,1,1,3,4,1,3,2,1,5,5,4,5,5,"This response is very detailed, and provided a good explanation that is easy to understand.",0,91
63,13,1,1,3,4,1,3,2,1,5,5,4,5,4,This is helpful because this person answered the question and provided the other student with a resource to watch a video to understand it a little better.,0,155
63,14,1,1,3,4,1,3,2,1,5,5,4,5,5,"This response is very helpful because they provided a recommendation of the lecture video to help, and then provided the equation for that particular problem.",0,158
63,15,1,1,3,4,1,3,2,1,5,5,4,5,2,Answers the question but not in depth.,0,38
63,16,1,1,3,4,1,3,2,1,5,5,4,5,1,This response is not helpful because it didn't answer the question that was asked.,0,82
63,17,1,1,3,4,1,3,2,1,5,5,4,5,5,"Good in depth explanation, that answers the question and provides equations.",0,76
63,18,1,1,3,4,1,3,2,1,5,5,4,5,4,Provides the answer to the question.,0,36
63,19,1,1,3,4,1,3,2,1,5,5,4,5,5,Provides the equation needed to solve the problem.,0,50
63,20,1,1,3,4,1,3,2,1,5,5,4,5,5,This response is very helpful because it goes in depth with the explanation and provides examples.,0,98
64,1,2,1,4,2,4,2,3,2,1,2,3,4,5,This is very helpful because they give us the formula we need to use.,0,69
64,2,2,1,4,2,4,2,3,2,1,2,3,4,1,This does not answer the student's question and does not make sense to me.,0,74
64,3,2,1,4,2,4,2,3,2,1,2,3,4,4,This is  helpful because it is very explanatory.,0,48
64,4,2,1,4,2,4,2,3,2,1,2,3,4,1,This does not help because it does not answer the question.,0,59
64,5,2,1,4,2,4,2,3,2,1,2,3,4,4,It was because it explained the person's question.,0,50
64,6,2,1,4,2,4,2,3,2,1,2,3,4,2,Does not really make sense so I put it was slightly helpful.,0,60
64,7,2,1,4,2,4,2,3,2,1,2,3,4,1,Does not help explain what the person needs assistance with.,0,60
64,8,2,1,4,2,4,2,3,2,1,2,3,4,5,Very helpful because formula was listed,0,39
64,9,2,1,4,2,4,2,3,2,1,2,3,4,5,The explanation is very explanatory.,0,36
64,10,2,1,4,2,4,2,3,2,1,2,3,4,1,Does not help students solve the problem.,0,41
64,11,2,1,4,2,4,2,3,2,1,2,3,4,4,It is helpful because it describes what each percentile is.,0,59
64,12,2,1,4,2,4,2,3,2,1,2,3,4,4,It is helpful because it is explanatory.,0,40
64,13,2,1,4,2,4,2,3,2,1,2,3,4,1,Not helpful because it does not answer students's question.,0,59
64,14,2,1,4,2,4,2,3,2,1,2,3,4,5,It is helpful because the formulas are shown.,0,45
64,15,2,1,4,2,4,2,3,2,1,2,3,4,1,Does not answer students question.,0,34
64,16,2,1,4,2,4,2,3,2,1,2,3,4,1,The response is not helping  the student.,0,41
64,17,2,1,4,2,4,2,3,2,1,2,3,4,3,Gives the formula so it is somewhat helpful.,0,44
64,18,2,1,4,2,4,2,3,2,1,2,3,4,1,It it not helpful when they tell you what page number to look at.,0,65
